Urb	Comp	Child	Day	pAge	SEC	Ncar	Gend	Driver	wstat	Pwstat	Xdag	Xn-dag	Xarb	Xpop	Ddag	Dn-dag	Darb	Dpop	Empty	Empty	Duration
3	1	2	3	1	0	1	0	1	1	0	1	1	1	1	3	3	5	4	0	0	273
0	3	0	3	0	3	1	0	1	2	2	5	5	4	5	0	2	2	0	0	0	340
4	3	2	3	1	3	2	0	1	1	2	0	0	0	0	5	5	5	5	0	0	425
2	3	1	3	1	2	2	1	1	2	1	3	2	2	2	4	3	3	3	0	0	735
0	1	0	3	0	2	0	1	1	2	1	5	5	5	5	0	0	1	0	0	0	570
2	2	3	3	1	2	1	1	1	2	0	3	2	2	2	4	4	3	4	0	0	620
3	3	1	3	1	3	1	1	1	2	1	0	0	0	0	5	5	5	5	0	0	570
1	1	3	3	1	0	1	0	1	1	1	1	4	4	2	0	2	2	0	0	0	480
3	3	3	3	1	3	2	0	1	2	1	3	3	2	2	1	1	3	2	0	0	550
0	3	2	3	0	1	1	1	1	2	2	5	4	4	4	0	0	2	0	0	0	530
3	3	0	3	0	3	1	0	1	2	2	1	0	0	0	5	5	5	4	0	0	535
3	3	0	3	1	3	1	1	1	2	2	3	1	1	1	1	1	2	4	0	0	300
3	3	0	3	1	3	1	0	1	2	2	3	1	1	1	1	1	2	4	0	0	485
0	1	0	3	0	0	0	1	0	2	0	5	5	4	5	3	2	1	2	0	0	514
2	3	1	3	0	2	2	0	1	1	2	1	0	0	1	5	5	5	5	0	0	533
2	3	1	3	0	2	2	1	1	2	1	1	0	0	1	5	5	5	5	0	0	585
3	3	2	3	1	3	2	1	1	2	1	1	2	4	1	4	5	5	4	0	0	240
3	3	2	3	1	3	2	0	1	1	2	1	2	4	1	4	5	5	4	0	0	465
0	1	0	3	1	0	0	1	1	2	1	5	5	5	5	1	0	0	0	0	0	570
3	2	0	3	2	2	2	1	1	2	0	0	1	0	0	5	5	5	5	0	0	530
3	3	0	3	0	2	2	1	1	2	2	1	1	0	1	1	1	5	2	0	0	537
3	3	0	3	0	3	1	1	1	2	2	1	1	0	0	3	3	4	5	0	0	420
3	3	0	3	0	3	1	0	1	2	2	1	1	0	0	3	3	4	5	0	0	470
4	1	0	3	0	1	1	1	1	2	2	0	0	0	0	5	5	5	5	0	0	543
4	2	0	3	1	3	2	1	1	2	0	0	0	0	0	4	5	5	5	0	0	420
2	1	0	3	1	0	1	1	1	2	2	3	4	3	3	4	4	3	2	0	0	532
3	3	1	3	1	3	2	0	1	2	2	0	0	0	0	4	4	5	5	0	0	535
1	2	1	3	0	1	0	1	1	2	0	5	4	3	4	1	3	2	2	0	0	500
4	2	1	3	0	1	1	1	1	2	0	0	0	0	0	5	5	5	5	0	0	580
4	1	0	3	1	3	1	1	1	2	0	1	0	0	0	5	5	5	5	0	0	575
3	3	1	3	0	0	1	1	1	2	1	0	0	0	0	5	5	5	5	0	0	585
4	1	0	3	1	1	1	1	1	2	1	0	0	0	0	5	5	5	5	0	0	570
1	1	0	3	1	3	1	1	1	2	1	0	0	1	1	5	5	5	4	0	0	545
3	3	1	3	0	3	2	1	1	2	2	3	3	2	2	1	1	3	2	0	0	540
4	2	3	3	1	2	1	1	1	2	0	0	0	0	0	5	5	5	5	0	0	563
2	1	0	3	1	2	1	0	1	2	0	1	4	4	2	5	0	0	4	0	0	485
4	1	0	3	2	2	2	0	1	2	0	0	0	0	0	5	0	5	5	0	0	535
0	3	0	3	1	1	1	1	1	2	0	5	5	4	5	2	1	2	3	0	0	85
2	3	0	3	0	1	2	1	1	2	2	3	1	0	2	0	0	0	0	0	0	530
2	3	0	3	0	1	2	0	1	2	2	3	1	0	2	0	0	0	0	0	0	540
4	3	1	3	1	1	2	1	1	2	1	0	0	0	0	5	5	5	5	0	0	510
4	3	1	3	0	1	2	0	1	1	2	0	0	0	0	5	5	5	5	0	0	577
4	3	1	3	0	1	2	0	1	1	1	0	0	0	0	5	5	5	5	0	0	510
1	2	0	3	1	3	2	1	1	2	0	4	4	4	3	1	3	2	2	0	0	547
1	3	1	3	1	2	1	1	1	2	2	5	4	4	5	1	1	1	2	0	0	420
1	3	1	3	0	2	1	0	1	2	2	5	4	4	5	1	1	1	2	0	0	495
1	2	0	3	2	1	1	0	1	2	0	5	5	4	5	3	3	2	3	0	0	475
2	3	3	3	1	3	1	0	1	1	2	1	3	0	1	4	5	5	3	0	0	423
2	3	3	3	1	3	1	1	1	2	1	1	3	0	1	4	5	5	3	0	0	560
4	3	3	3	1	3	1	1	1	2	1	1	0	0	0	5	5	5	5	0	0	555
4	3	3	3	1	3	1	0	0	1	2	1	0	0	0	5	5	5	5	0	0	195
0	1	0	3	1	1	1	1	1	2	0	5	5	4	5	0	0	0	0	0	0	220
3	2	0	3	1	2	1	1	1	2	0	0	0	0	0	5	5	5	5	0	0	565
4	1	0	3	2	1	0	0	1	1	0	0	0	0	0	5	5	5	5	0	0	375
1	3	2	3	1	3	1	1	1	2	1	2	4	4	2	3	3	4	4	0	0	517
1	3	2	3	1	3	1	0	1	1	2	2	4	4	2	3	3	4	4	0	0	545
2	3	0	3	2	3	2	1	1	2	2	2	4	3	2	1	3	3	2	0	0	485
2	3	0	3	1	3	2	0	1	2	2	2	4	3	2	1	3	3	2	0	0	530
4	3	3	3	1	2	2	0	1	1	2	0	0	0	0	5	5	5	5	0	0	236
4	3	3	3	1	2	2	1	1	2	1	0	0	0	0	5	5	5	5	0	0	640
1	2	0	3	2	1	2	1	1	1	0	5	5	4	5	0	1	1	0	0	0	320
2	3	3	3	1	3	2	0	1	1	2	5	4	4	4	0	0	0	2	0	0	457
2	2	1	3	1	3	1	1	1	2	0	0	3	2	1	4	4	4	2	0	0	205
2	2	1	3	1	3	2	1	1	2	0	0	2	3	1	5	4	4	5	0	0	680
3	2	1	3	1	2	1	1	1	2	0	1	1	0	2	4	3	5	4	0	0	585
0	3	0	3	0	3	2	1	1	2	2	2	1	2	2	2	3	3	4	0	0	505
3	3	2	3	1	1	1	0	1	1	2	4	4	2	2	0	1	1	4	0	0	330
3	2	0	3	1	3	1	1	1	2	0	0	0	0	0	5	5	5	5	0	0	560
3	2	0	3	1	3	1	0	1	0	2	0	0	0	0	5	5	5	5	0	0	250
4	3	0	3	0	3	2	0	1	2	2	1	0	0	0	5	5	5	5	0	0	550
4	3	0	3	0	3	2	1	1	2	2	1	0	0	0	5	5	5	5	0	0	545
2	3	0	3	1	3	1	1	1	2	1	3	4	3	3	3	2	2	4	0	0	260
2	3	0	3	1	3	1	0	1	1	2	3	4	3	3	3	2	2	4	0	0	550
3	1	2	3	1	1	1	0	1	1	0	1	0	1	1	5	4	2	4	0	0	375
1	3	3	3	1	2	1	1	1	1	1	3	4	2	3	4	3	3	4	0	0	195
4	3	0	3	1	3	2	1	1	2	1	1	1	0	1	4	4	5	5	0	0	510
3	2	0	3	0	1	2	1	1	2	0	2	2	1	0	2	1	2	5	0	0	615
3	3	0	3	0	1	2	1	1	2	2	1	1	0	1	0	0	2	3	0	0	165
3	3	0	3	0	1	2	0	1	2	2	1	1	0	1	0	0	2	3	0	0	550
4	2	1	3	1	1	2	1	1	2	0	1	0	0	0	5	5	5	5	0	0	795
0	1	0	3	1	3	1	1	1	2	1	5	5	4	5	0	2	2	0	0	0	557
1	2	3	3	1	2	2	1	1	2	1	3	4	3	2	4	4	3	4	0	0	530
3	3	2	3	1	3	1	1	1	2	1	1	0	0	0	2	2	5	3	0	0	482
3	2	2	3	1	3	1	1	1	2	0	3	1	1	2	0	0	2	4	0	0	490
3	3	0	3	1	3	2	0	1	2	2	1	1	0	1	4	0	5	0	0	0	545
2	3	0	3	2	3	1	0	0	1	2	1	3	1	1	3	5	4	4	0	0	585
2	3	0	3	2	3	1	1	1	2	1	1	3	1	1	3	5	4	4	0	0	405
0	3	2	3	1	3	1	0	1	2	2	3	4	4	4	0	2	2	0	0	0	575
0	3	0	3	2	1	1	1	1	2	2	5	4	4	5	1	1	0	1	0	0	480
3	0	0	3	3	2	2	0	1	0	2	1	1	0	1	5	3	4	4	0	0	235
3	1	0	3	1	3	2	1	1	2	2	0	1	0	0	5	5	5	5	0	0	540
1	2	3	3	1	3	1	1	1	2	0	3	1	2	2	1	0	3	1	0	0	630
4	1	0	3	1	1	1	0	1	1	0	0	0	0	0	5	5	5	5	0	0	160
2	3	1	3	1	2	1	1	1	2	1	1	1	1	1	0	0	0	1	0	0	435
1	2	1	3	1	3	1	1	1	2	0	5	4	4	4	4	3	2	4	0	0	585
0	1	0	3	1	0	1	1	1	2	0	5	4	4	5	2	0	2	0	0	0	215
2	2	1	3	1	2	2	1	1	2	0	5	4	4	4	2	2	2	0	0	0	505
2	1	0	3	2	0	0	0	0	2	0	0	0	0	0	5	5	5	5	0	0	560
2	1	0	3	1	2	1	1	1	2	0	5	4	4	4	2	0	0	3	0	0	595
3	2	0	3	2	2	1	1	1	2	0	1	0	0	0	5	5	5	3	0	0	405
1	2	0	3	3	1	1	1	1	2	0	5	5	4	5	1	1	1	2	0	0	540
0	1	0	3	2	3	1	1	1	2	0	5	5	5	5	0	0	0	0	0	0	520
1	3	0	3	0	3	2	1	1	2	2	5	4	4	5	0	0	0	2	0	0	570
1	3	0	3	0	3	2	0	1	2	2	5	4	4	5	0	0	0	2	0	0	520
0	3	2	3	1	3	2	1	1	2	1	5	5	4	5	0	2	2	0	0	0	600
1	3	0	3	1	3	0	1	1	2	1	3	1	4	3	0	3	2	0	0	0	510
1	3	0	3	1	3	0	0	0	1	2	3	1	4	3	0	3	2	0	0	0	335
0	1	0	3	1	1	0	0	1	2	0	5	5	4	5	2	1	2	3	0	0	482
1	2	1	3	1	1	1	1	1	2	0	1	1	3	1	2	4	4	5	0	0	559
4	1	0	3	1	0	1	1	1	1	2	0	0	0	0	5	5	5	5	0	0	408
4	3	1	3	0	3	1	0	1	1	2	0	0	0	0	5	5	5	5	0	0	525
3	3	1	3	1	2	1	0	1	1	2	2	4	4	2	4	4	3	4	0	0	540
4	2	0	3	1	3	2	0	1	1	0	0	0	0	0	5	5	5	5	0	0	555
2	2	1	3	0	1	2	1	1	2	0	3	1	1	2	0	3	3	4	0	0	510
4	3	0	3	1	3	2	1	1	2	2	0	0	0	0	0	0	0	0	0	0	570
4	3	0	3	1	3	2	0	1	2	2	0	0	0	0	0	0	0	0	0	0	570
3	1	0	3	1	3	1	0	1	2	0	1	0	1	1	4	5	5	5	0	0	435
4	3	0	3	2	2	2	1	1	2	2	0	0	0	0	0	0	0	0	0	0	500
4	3	0	3	2	3	1	1	1	2	2	1	0	0	0	5	5	5	5	0	0	480
1	3	2	3	1	3	1	1	1	2	1	2	0	0	2	2	2	5	3	0	0	305
2	2	0	3	1	3	1	1	1	2	0	2	0	1	1	3	3	2	4	0	0	87
4	3	1	3	0	2	2	1	1	2	1	0	0	0	0	5	5	5	5	0	0	480
4	3	1	3	0	2	2	0	1	1	2	0	0	0	0	5	5	5	5	0	0	665
2	3	3	3	1	3	1	1	1	2	1	2	0	1	2	0	0	1	2	0	0	615
2	1	0	3	1	2	1	1	1	2	1	5	4	3	3	2	2	2	0	0	0	500
3	3	3	3	1	3	1	1	1	2	1	3	1	0	1	4	4	5	4	0	0	464
3	3	3	3	1	3	1	0	1	1	2	3	1	0	1	4	4	5	4	0	0	255
4	2	1	3	1	1	1	1	1	2	0	0	0	0	0	5	5	5	5	0	0	540
2	1	0	3	1	1	0	0	1	2	0	1	3	0	1	4	5	5	3	0	0	510
2	2	1	3	1	3	1	1	1	2	0	1	2	0	1	0	0	2	0	0	0	640
0	1	0	3	1	2	0	1	0	2	0	5	5	5	5	1	1	1	1	0	0	495
2	3	3	3	1	3	2	0	1	1	2	0	0	0	0	5	5	5	5	0	0	250
1	1	3	3	1	3	1	1	1	1	1	5	5	4	5	2	2	2	0	0	0	230
3	2	0	3	2	2	1	1	1	2	0	1	0	0	1	5	5	5	4	0	0	555
3	3	3	3	2	2	2	1	1	2	1	0	0	0	0	5	5	5	5	0	0	510
3	3	3	3	1	2	2	0	1	1	2	0	0	0	0	5	5	5	5	0	0	672
0	3	1	3	1	3	1	1	1	2	1	5	5	5	5	0	0	0	0	0	0	315
0	3	1	3	1	3	1	0	0	1	2	5	5	5	5	0	0	0	0	0	0	465
3	3	0	3	0	2	2	1	1	2	2	3	4	4	1	4	4	3	4	0	0	520
0	3	0	3	0	3	0	1	1	2	2	5	5	5	5	2	1	0	0	0	0	580
0	3	0	3	0	3	0	0	1	2	2	5	5	5	5	2	1	0	0	0	0	536
4	3	3	3	1	2	2	1	1	2	2	0	0	0	0	5	5	5	5	0	0	675
4	3	3	3	1	2	2	0	1	2	2	0	0	0	0	5	5	5	5	0	0	420
4	1	0	3	1	1	2	1	1	2	2	0	0	0	0	5	5	5	5	0	0	710
3	2	0	3	2	1	1	0	1	1	0	1	0	0	1	5	0	5	2	0	0	485
2	2	2	3	1	2	1	1	1	2	0	3	1	1	4	2	1	2	2	0	0	515
2	3	2	3	1	1	1	0	1	2	2	1	0	0	1	5	3	5	4	0	0	555
2	2	1	3	0	3	1	0	1	0	2	3	3	1	2	0	0	0	0	0	0	660
0	1	0	3	1	2	1	0	1	2	0	5	4	4	5	1	0	1	0	0	0	490
2	3	1	3	1	3	2	1	1	2	1	4	3	2	3	3	3	3	4	0	0	442
1	3	0	3	0	2	1	0	1	2	2	5	5	4	5	1	1	1	2	0	0	715
1	1	2	3	0	0	0	0	0	1	2	4	4	2	3	0	0	0	0	0	0	520
0	2	1	3	1	3	1	1	1	2	0	5	5	5	5	0	1	1	0	0	0	85
3	3	1	3	0	1	1	1	1	2	1	3	4	1	1	0	0	4	0	0	0	580
4	2	2	3	1	2	1	1	1	2	0	0	0	0	0	5	5	5	5	0	0	520
4	2	2	3	1	2	1	0	1	0	2	0	0	0	0	5	5	5	5	0	0	535
2	2	0	3	1	3	1	1	0	2	0	2	1	1	1	4	3	2	4	0	0	510
4	3	0	3	1	2	2	1	1	2	1	0	0	0	0	5	5	5	5	0	0	610
3	3	0	3	0	3	2	0	1	2	2	3	1	0	1	4	3	4	4	0	0	530
3	1	3	3	1	2	2	1	1	2	2	1	0	0	1	4	3	5	4	0	0	260
4	2	3	3	1	0	1	1	1	1	0	0	0	0	0	5	5	5	5	0	0	105
1	3	0	3	1	3	2	1	1	2	2	2	0	0	2	1	5	2	2	0	0	510
1	3	0	3	1	3	2	0	1	2	2	2	0	0	2	1	5	2	2	0	0	450
1	3	1	3	1	2	2	1	1	2	1	3	4	2	2	3	3	2	4	0	0	525
1	3	1	3	1	2	2	0	1	1	2	3	4	2	2	3	3	2	4	0	0	540
3	2	3	3	1	2	2	1	1	2	0	0	0	0	0	5	5	5	5	0	0	450
2	3	0	3	2	1	1	1	1	2	1	2	4	4	2	0	1	2	0	0	0	633
2	3	0	3	1	1	1	0	1	1	2	2	4	4	2	0	1	2	0	0	0	380
2	3	1	3	0	2	2	0	1	1	2	1	0	0	1	1	0	0	1	0	0	205
2	3	0	3	2	2	1	1	1	2	2	5	4	4	5	4	0	0	0	0	0	525
2	3	0	3	2	2	1	0	1	2	2	5	4	4	5	4	0	0	0	0	0	540
2	3	0	3	2	3	2	1	1	2	1	3	4	1	2	0	0	2	3	0	0	620
2	3	2	3	1	2	1	1	1	2	1	3	4	4	3	3	4	4	0	0	0	538
2	3	1	3	1	3	2	1	1	2	1	1	4	3	3	2	1	2	3	0	0	460
0	1	0	3	2	0	0	1	0	1	1	5	5	5	5	0	0	0	0	0	0	375
3	3	0	3	2	2	2	1	1	1	2	0	2	2	1	5	5	5	5	0	0	375
3	1	0	3	1	2	0	1	0	2	0	2	4	4	2	4	4	3	4	0	0	410
3	3	0	3	0	2	2	1	1	2	2	0	0	0	0	5	5	5	5	0	0	505
3	3	0	3	0	2	2	0	1	2	2	0	0	0	0	5	5	5	5	0	0	510
1	1	0	3	1	0	2	1	1	2	2	5	5	4	5	1	0	0	1	0	0	530
0	3	2	3	1	3	1	1	1	2	2	3	4	4	5	1	4	3	0	0	0	605
0	3	2	3	1	3	1	0	1	2	2	3	4	4	5	1	4	3	0	0	0	361
2	2	0	3	2	1	1	1	1	2	0	1	4	4	1	5	5	5	3	0	0	495
2	2	0	3	1	1	1	0	1	0	2	1	4	4	1	5	5	5	3	0	0	180
1	2	0	3	1	3	2	1	1	2	0	3	0	0	2	0	5	5	0	0	0	555
3	3	0	3	0	2	2	1	1	2	2	0	0	0	0	5	5	5	5	0	0	460
3	3	0	3	0	2	2	0	1	2	2	0	0	0	0	5	5	5	5	0	0	552
2	3	1	3	1	2	1	1	1	2	1	1	4	3	2	3	5	3	0	0	0	540
3	3	0	3	0	2	1	1	1	2	2	0	0	0	0	5	5	5	5	0	0	545
3	3	0	3	0	2	1	0	0	2	2	0	0	0	0	5	5	5	5	0	0	540
3	3	0	3	0	2	2	1	1	2	2	1	0	0	0	0	5	5	5	0	0	105
3	3	0	3	1	3	1	0	1	1	2	0	0	0	0	5	5	5	5	0	0	180
3	1	0	3	1	0	1	1	1	2	1	1	0	0	1	5	3	5	4	0	0	560
1	1	0	3	1	2	1	0	1	2	1	3	5	4	3	3	3	3	3	0	0	451
3	1	3	3	1	2	1	1	1	2	0	1	1	1	1	0	5	5	0	0	0	485
3	3	1	3	1	1	2	1	1	2	1	1	0	0	1	5	5	5	4	0	0	510
1	1	3	3	1	1	2	1	1	2	1	1	1	2	1	4	5	4	4	0	0	510
2	3	0	3	0	2	1	0	1	1	2	3	2	2	2	4	3	3	3	0	0	515
0	3	2	3	1	2	1	1	1	2	1	2	4	4	4	3	4	4	4	0	0	535
1	3	1	3	1	2	2	0	1	1	2	3	4	2	4	0	0	2	1	0	0	501
0	1	0	3	0	3	1	1	1	2	0	5	5	5	5	0	0	0	0	0	0	500
2	3	2	3	1	3	2	0	1	1	2	3	3	0	2	0	0	0	1	0	0	455
2	3	1	3	1	1	2	0	1	1	2	0	0	0	0	5	5	5	5	0	0	214
4	2	0	3	1	1	2	1	1	2	0	0	0	0	0	5	5	5	5	0	0	554
3	2	1	3	0	0	1	1	1	2	0	1	0	0	0	5	5	5	5	0	0	550
2	2	0	3	2	1	1	1	1	1	0	3	1	0	2	4	3	3	2	0	0	300
1	1	0	3	1	0	1	1	1	2	0	3	4	4	1	4	4	4	4	0	0	415
0	2	3	3	2	1	1	1	1	2	0	5	5	5	5	1	1	1	2	0	0	510
2	2	1	3	0	1	2	0	1	0	2	2	1	1	1	3	3	4	4	0	0	435
3	2	0	3	1	1	1	1	1	2	0	1	0	0	0	5	0	5	1	0	0	570
2	2	3	3	1	3	2	0	1	1	0	3	4	1	2	1	0	0	1	0	0	390
1	2	1	3	0	1	1	1	1	2	0	4	4	3	4	4	3	3	0	0	0	523
3	3	2	3	1	3	2	1	1	2	1	0	0	0	0	5	5	5	5	0	0	623
1	2	2	3	1	3	2	1	1	2	0	4	4	4	5	2	4	3	0	0	0	285
4	3	2	3	1	3	2	1	1	2	1	0	0	0	0	5	5	5	5	0	0	520
4	3	2	3	1	3	2	0	1	1	2	0	0	0	0	5	5	5	5	0	0	330
3	3	1	3	1	2	1	1	1	2	1	1	0	0	1	0	0	0	1	0	0	520
3	3	2	3	1	3	1	1	1	2	1	1	1	1	1	1	0	1	1	0	0	430
3	3	2	3	1	3	1	0	1	1	2	1	1	1	1	1	0	1	1	0	0	395
1	2	0	3	2	3	1	1	1	2	0	4	4	3	2	3	2	2	2	0	0	510
1	1	0	3	0	0	1	1	1	2	0	1	3	2	2	4	4	4	0	0	0	155
4	2	0	3	2	3	2	1	1	2	0	1	0	0	0	2	5	5	5	0	0	540
1	3	1	3	0	3	2	0	1	1	2	5	4	4	4	1	3	2	2	0	0	280
1	1	0	3	0	2	1	1	1	2	0	3	5	4	4	3	1	2	2	0	0	570
2	3	3	3	1	2	1	1	1	2	2	3	1	1	2	0	3	3	4	0	0	480
2	1	0	3	2	2	1	0	1	2	2	1	1	0	1	3	3	5	4	0	0	431
1	3	1	3	0	3	2	1	1	2	1	5	4	4	4	0	3	0	0	0	0	510
1	3	1	3	0	3	2	0	1	1	2	5	4	4	4	0	3	0	0	0	0	540
3	2	0	3	2	0	1	1	1	1	0	3	1	0	1	0	0	0	5	0	0	550
2	1	0	3	0	2	1	0	1	2	2	3	4	4	3	4	4	3	0	0	0	520
4	3	0	3	2	2	2	1	1	2	1	1	0	0	0	5	5	5	5	0	0	575
4	3	0	3	2	2	2	0	1	1	2	1	0	0	0	5	5	5	5	0	0	515
1	0	2	3	1	0	1	0	1	0	1	3	1	0	4	3	5	4	0	0	0	165
1	2	1	3	0	1	2	1	1	2	0	0	1	2	0	5	4	4	5	0	0	535
2	2	0	3	0	2	1	0	1	2	0	5	4	4	4	3	3	2	3	0	0	610
2	2	0	3	0	2	1	1	1	0	2	5	4	4	4	3	3	2	3	0	0	505
0	3	3	3	1	1	2	0	1	1	2	3	4	2	3	1	1	3	0	0	0	180
0	3	3	3	1	1	2	1	1	2	1	3	4	2	3	1	1	3	0	0	0	645
2	2	0	3	2	3	2	1	1	2	0	3	4	2	2	4	4	4	5	0	0	585
2	2	1	3	1	1	2	1	1	2	0	2	2	0	2	1	0	4	4	0	0	460
2	1	0	3	2	2	1	0	1	1	0	4	4	4	4	1	1	2	3	0	0	440
2	3	0	3	3	2	2	1	1	2	1	4	4	4	2	4	3	3	4	0	0	450
2	3	1	3	1	2	1	0	1	1	2	1	1	0	1	2	2	5	3	0	0	540
2	3	1	3	1	2	1	1	1	2	1	1	1	0	1	2	2	5	3	0	0	525
4	3	0	3	1	3	2	1	1	2	1	0	0	0	0	5	5	5	5	0	0	165
1	3	2	3	1	3	2	1	1	2	2	5	4	3	4	4	3	3	4	0	0	255
1	3	2	3	1	3	2	0	1	2	2	5	4	3	4	4	3	3	4	0	0	505
4	3	0	3	2	2	2	1	1	2	1	1	0	0	1	4	5	5	4	0	0	525
4	3	0	3	2	2	2	0	1	1	2	1	0	0	1	4	5	5	4	0	0	260
0	2	0	3	2	1	2	1	1	2	0	5	5	4	5	1	0	2	1	0	0	570
1	2	0	3	2	3	2	1	1	2	0	5	4	4	5	1	1	1	1	0	0	555
2	3	3	3	1	2	2	0	1	1	2	0	0	0	0	5	5	5	5	0	0	380
0	3	0	3	0	3	1	0	1	2	2	5	5	5	5	0	0	0	0	0	0	570
3	3	0	3	2	1	1	0	1	1	2	1	0	0	0	5	5	5	5	0	0	235
1	3	0	3	0	2	1	1	1	2	2	5	5	5	5	2	0	2	3	0	0	495
1	3	0	3	0	2	1	0	1	2	2	5	5	5	5	2	0	2	3	0	0	390
1	3	0	3	1	1	0	0	0	2	1	4	4	4	5	2	2	2	3	0	0	485
4	3	1	3	0	1	1	1	1	2	1	0	0	0	0	5	5	5	5	0	0	535
1	2	1	3	1	2	2	0	1	2	0	4	3	1	2	4	3	4	4	0	0	500
1	1	0	3	1	3	1	1	1	2	0	1	4	1	2	4	5	4	4	0	0	580
4	3	0	3	1	2	1	1	1	1	1	0	0	0	0	5	5	5	5	0	0	219
4	3	0	3	0	2	2	0	1	2	2	0	0	0	0	5	5	5	5	0	0	510
2	1	0	3	0	0	0	0	0	2	0	3	4	3	2	4	4	4	0	0	0	265
4	3	0	3	2	2	2	0	1	1	2	0	0	0	0	5	5	5	5	0	0	420
4	3	0	3	2	2	2	1	1	2	1	0	0	0	0	5	5	5	5	0	0	545
2	3	0	3	2	2	1	1	1	1	2	3	4	2	2	4	2	4	3	0	0	330
4	3	0	3	1	3	2	1	1	2	2	0	0	0	0	5	5	5	5	0	0	600
4	3	0	3	1	3	2	0	1	2	2	0	0	0	0	5	5	5	5	0	0	560
2	3	0	3	2	3	1	1	1	2	1	4	4	4	4	0	0	0	3	0	0	575
2	3	3	3	1	2	1	1	1	2	1	4	2	3	3	2	2	3	3	0	0	565
2	3	3	3	1	2	1	0	1	1	2	4	2	3	3	2	2	3	3	0	0	500
2	3	0	3	0	3	2	1	1	2	2	3	0	0	1	1	3	5	4	0	0	505
4	2	1	3	1	1	1	1	1	2	0	0	0	0	0	5	5	5	5	0	0	490
4	2	0	3	2	3	2	1	1	2	0	0	0	0	0	5	5	5	5	0	0	285
0	3	1	3	1	3	2	1	1	2	1	1	1	4	2	4	5	4	0	0	0	625
0	3	1	3	1	3	2	0	1	1	2	1	1	4	2	4	5	4	0	0	0	495
4	2	0	3	1	1	2	1	1	2	0	0	0	0	0	5	5	5	5	0	0	480
4	2	3	3	1	0	1	1	1	2	0	0	0	0	0	5	5	5	5	0	0	536
2	3	0	3	1	3	2	1	1	2	1	0	1	0	0	5	5	5	5	0	0	510
2	3	0	3	1	3	2	0	1	1	2	0	1	0	0	5	5	5	5	0	0	560
2	1	0	3	1	3	1	1	1	2	0	4	4	4	3	1	0	0	1	0	0	645
2	3	1	3	0	2	1	1	1	2	1	5	4	4	4	2	0	0	3	0	0	540
4	3	0	3	2	3	1	1	1	2	2	0	0	0	0	5	5	5	5	0	0	500
4	3	0	3	2	3	1	0	1	2	2	0	0	0	0	5	5	5	5	0	0	600
2	3	1	3	0	2	1	1	1	2	1	4	3	2	2	2	1	2	3	0	0	500
1	1	0	3	2	0	0	0	0	2	1	1	4	2	2	4	4	4	3	0	0	510
4	3	2	3	1	2	1	1	1	2	1	0	0	0	0	5	5	5	5	0	0	310
4	0	2	3	1	0	1	0	1	0	1	0	0	0	0	5	5	5	5	0	0	282
4	1	2	3	1	0	1	0	1	1	0	2	4	0	0	0	0	5	5	0	0	465
1	3	0	3	0	3	1	1	1	2	2	1	4	4	2	5	4	4	5	0	0	550
1	3	0	3	0	3	1	0	1	2	2	1	4	4	2	5	4	4	5	0	0	542
3	3	0	3	1	3	2	1	1	2	1	0	0	0	0	5	5	5	5	0	0	540
4	2	2	3	1	1	1	1	1	2	0	0	0	0	0	5	5	5	5	0	0	570
0	3	0	3	1	3	1	1	1	2	2	5	5	5	5	0	0	1	1	0	0	430
0	3	0	3	0	3	1	0	1	2	2	5	5	5	5	0	0	1	1	0	0	465
3	2	0	3	2	1	1	1	1	2	0	0	0	0	0	5	5	5	5	0	0	525
3	2	0	3	2	1	1	1	1	2	0	3	3	1	1	4	3	3	4	0	0	315
1	1	0	3	2	0	0	0	1	2	0	1	0	1	1	4	4	2	3	0	0	525
1	1	2	3	1	3	1	0	1	2	0	3	4	4	4	2	3	0	3	0	0	561
2	3	2	3	1	3	2	1	1	2	1	4	4	4	3	3	2	2	3	0	0	635
2	3	2	3	1	3	2	0	1	1	2	4	4	4	3	3	2	2	3	0	0	555
2	2	0	3	2	2	1	0	1	1	0	3	3	2	1	4	3	3	4	0	0	505
3	3	1	3	1	3	2	1	1	2	1	0	0	0	0	5	5	5	5	0	0	420
3	3	1	3	0	3	2	0	1	1	2	0	0	0	0	5	5	5	5	0	0	445
2	3	0	3	0	3	1	1	1	2	2	3	2	2	2	4	3	3	3	0	0	510
2	3	0	3	0	3	1	0	0	2	2	3	2	2	2	4	3	3	3	0	0	660
2	3	0	3	2	3	1	0	1	2	2	2	1	2	3	4	4	3	4	0	0	555
2	3	0	3	1	1	1	0	0	1	2	1	1	0	2	2	2	5	0	0	0	300
2	3	0	3	1	1	1	1	1	2	1	1	1	0	2	2	2	5	0	0	0	375
3	2	1	3	0	1	1	1	1	2	0	1	0	0	0	5	5	5	5	0	0	525
1	2	3	3	1	3	2	1	1	2	0	1	4	3	2	4	4	4	4	0	0	460
3	3	0	3	1	1	1	1	1	2	1	0	0	0	0	5	5	5	5	0	0	546
1	3	3	3	1	1	1	1	1	2	1	5	4	4	5	3	3	2	1	0	0	500
1	3	3	3	0	1	1	0	1	1	2	5	4	4	5	3	3	2	1	0	0	345
2	3	3	3	1	3	2	1	1	2	1	1	4	3	2	3	5	3	0	0	0	475
